timestamp,building,usage_kwh
2017-12-28 13:00:00,Panther_education_Mattie,10.08
2017-12-28 14:00:00,Panther_education_Mattie,10.32
2017-12-28 15:00:00,Panther_education_Mattie,10.68
2017-12-28 16:00:00,Panther_education_Mattie,10.56
2017-12-28 17:00:00,Panther_education_Mattie,10.56
2017-12-28 18:00:00,Panther_education_Mattie,10.32
2017-12-28 19:00:00,Panther_education_Mattie,10.08
2017-12-28 20:00:00,Panther_education_Mattie,9.6
2017-12-28 21:00:00,Panther_education_Mattie,9.72
2017-12-28 22:00:00,Panther_education_Mattie,6.48
2017-12-28 23:00:00,Panther_education_Mattie,2.28
2017-12-29 00:00:00,Panther_education_Mattie,2.88
2017-12-29 01:00:00,Panther_education_Mattie,3.36
2017-12-29 02:00:00,Panther_education_Mattie,3.36
2017-12-29 03:00:00,Panther_education_Mattie,4.32
2017-12-29 04:00:00,Panther_education_Mattie,4.32
2017-12-29 05:00:00,Panther_education_Mattie,4.32
2017-12-29 06:00:00,Panther_education_Mattie,6.24
2017-12-29 07:00:00,Panther_education_Mattie,6.0
2017-12-29 08:00:00,Panther_education_Mattie,5.64
2017-12-29 09:00:00,Panther_education_Mattie,4.68
2017-12-29 10:00:00,Panther_education_Mattie,5.28
2017-12-29 11:00:00,Panther_education_Mattie,5.16
2017-12-29 12:00:00,Panther_education_Mattie,5.16
2017-12-29 13:00:00,Panther_education_Mattie,5.76
2017-12-29 14:00:00,Panther_education_Mattie,5.4
2017-12-29 15:00:00,Panther_education_Mattie,5.28
2017-12-29 16:00:00,Panther_education_Mattie,5.64
2017-12-29 17:00:00,Panther_education_Mattie,5.76
2017-12-29 18:00:00,Panther_education_Mattie,6.0
2017-12-29 19:00:00,Panther_education_Mattie,6.24
2017-12-29 20:00:00,Panther_education_Mattie,6.36
2017-12-29 21:00:00,Panther_education_Mattie,6.24
2017-12-29 22:00:00,Panther_education_Mattie,6.36
2017-12-29 23:00:00,Panther_education_Mattie,6.48
2017-12-30 00:00:00,Panther_education_Mattie,6.48
2017-12-30 01:00:00,Panther_education_Mattie,6.48
2017-12-30 02:00:00,Panther_education_Mattie,7.32
2017-12-30 03:00:00,Panther_education_Mattie,7.56
2017-12-30 04:00:00,Panther_education_Mattie,7.68
2017-12-30 05:00:00,Panther_education_Mattie,7.92
2017-12-30 06:00:00,Panther_education_Mattie,7.8
2017-12-30 07:00:00,Panther_education_Mattie,7.44
2017-12-30 08:00:00,Panther_education_Mattie,6.96
2017-12-30 09:00:00,Panther_education_Mattie,6.36
2017-12-30 10:00:00,Panther_education_Mattie,4.92
2017-12-30 11:00:00,Panther_education_Mattie,3.72
2017-12-30 12:00:00,Panther_education_Mattie,3.6
2017-12-30 13:00:00,Panther_education_Mattie,3.24
2017-12-30 14:00:00,Panther_education_Mattie,2.76
2017-12-30 15:00:00,Panther_education_Mattie,2.76
2017-12-30 16:00:00,Panther_education_Mattie,2.4
2017-12-30 17:00:00,Panther_education_Mattie,2.76
2017-12-30 18:00:00,Panther_education_Mattie,4.08
2017-12-30 19:00:00,Panther_education_Mattie,4.56
2017-12-30 20:00:00,Panther_education_Mattie,5.4
2017-12-30 21:00:00,Panther_education_Mattie,5.64
2017-12-30 22:00:00,Panther_education_Mattie,6.48
2017-12-30 23:00:00,Panther_education_Mattie,6.6
2017-12-31 00:00:00,Panther_education_Mattie,7.56
2017-12-31 01:00:00,Panther_education_Mattie,7.92
2017-12-31 02:00:00,Panther_education_Mattie,7.92
2017-12-31 03:00:00,Panther_education_Mattie,8.88
2017-12-31 04:00:00,Panther_education_Mattie,9.12
2017-12-31 05:00:00,Panther_education_Mattie,9.6
2017-12-31 06:00:00,Panther_education_Mattie,9.96
2017-12-31 07:00:00,Panther_education_Mattie,10.32
2017-12-31 08:00:00,Panther_education_Mattie,9.12
2017-12-31 09:00:00,Panther_education_Mattie,7.68
2017-12-31 10:00:00,Panther_education_Mattie,5.88
2017-12-31 11:00:00,Panther_education_Mattie,4.32
2017-12-31 12:00:00,Panther_education_Mattie,3.36
2017-12-31 13:00:00,Panther_education_Mattie,2.76
2017-12-31 14:00:00,Panther_education_Mattie,2.04
2017-12-31 15:00:00,Panther_education_Mattie,2.04
2017-12-31 16:00:00,Panther_education_Mattie,2.28
2017-12-31 17:00:00,Panther_education_Mattie,2.28
2017-12-31 18:00:00,Panther_education_Mattie,2.4
2017-12-31 19:00:00,Panther_education_Mattie,3.36
2017-12-31 20:00:00,Panther_education_Mattie,3.72
2017-12-31 21:00:00,Panther_education_Mattie,3.84
2017-12-31 22:00:00,Panther_education_Mattie,4.2
2017-12-31 23:00:00,Panther_education_Mattie,4.44
2017-11-16 23:00:00,Panther_education_Misty,17.76
2017-11-17 00:00:00,Panther_education_Misty,17.68
2017-11-17 01:00:00,Panther_education_Misty,17.6
2017-11-17 02:00:00,Panther_education_Misty,16.48
2017-11-17 03:00:00,Panther_education_Misty,17.52
2017-11-17 04:00:00,Panther_education_Misty,17.84
2017-11-17 05:00:00,Panther_education_Misty,16.4
2017-11-17 06:00:00,Panther_education_Misty,16.8
2017-11-17 07:00:00,Panther_education_Misty,16.32
2017-11-17 08:00:00,Panther_education_Misty,21.68
2017-11-17 09:00:00,Panther_education_Misty,27.61
2017-11-17 10:00:00,Panther_education_Misty,25.2
2017-11-17 11:00:00,Panther_education_Misty,25.84
2017-11-17 12:00:00,Panther_education_Misty,26.17
2017-11-17 13:00:00,Panther_education_Misty,25.04
2017-11-17 14:00:00,Panther_education_Misty,39.45
2017-11-17 15:00:00,Panther_education_Misty,25.2
2017-11-17 16:00:00,Panther_education_Misty,24.4
2017-11-17 17:00:00,Panther_education_Misty,27.05
2017-11-17 18:00:00,Panther_education_Misty,27.69
2017-11-17 19:00:00,Panther_education_Misty,26.73
2017-11-17 20:00:00,Panther_education_Misty,27.53
2017-11-17 21:00:00,Panther_education_Misty,26.33
2017-11-17 22:00:00,Panther_education_Misty,24.24
2017-11-17 23:00:00,Panther_education_Misty,21.04
2017-11-18 00:00:00,Panther_education_Misty,16.72
2017-11-18 01:00:00,Panther_education_Misty,16.4
2017-11-18 02:00:00,Panther_education_Misty,16.24
2017-11-18 03:00:00,Panther_education_Misty,15.68
2017-11-18 04:00:00,Panther_education_Misty,16.8
2017-11-18 05:00:00,Panther_education_Misty,16.0
2017-11-18 06:00:00,Panther_education_Misty,15.68
2017-11-18 07:00:00,Panther_education_Misty,15.44
2017-11-18 08:00:00,Panther_education_Misty,23.2
2017-11-18 09:00:00,Panther_education_Misty,28.09
2017-11-18 10:00:00,Panther_education_Misty,27.21
2017-11-18 11:00:00,Panther_education_Misty,27.37
2017-11-18 12:00:00,Panther_education_Misty,27.29
2017-11-18 13:00:00,Panther_education_Misty,26.57
2017-11-18 14:00:00,Panther_education_Misty,26.49
2017-11-18 15:00:00,Panther_education_Misty,26.33
2017-11-18 16:00:00,Panther_education_Misty,26.17
2017-11-18 17:00:00,Panther_education_Misty,28.01
2017-11-18 18:00:00,Panther_education_Misty,27.69
2017-11-18 19:00:00,Panther_education_Misty,27.69
2017-11-18 20:00:00,Panther_education_Misty,27.45
2017-11-18 21:00:00,Panther_education_Misty,27.13
2017-11-18 22:00:00,Panther_education_Misty,25.92
2017-11-18 23:00:00,Panther_education_Misty,25.36
2017-11-19 00:00:00,Panther_education_Misty,22.72
2017-11-19 01:00:00,Panther_education_Misty,18.0
2017-11-19 02:00:00,Panther_education_Misty,17.6
2017-11-19 03:00:00,Panther_education_Misty,17.52
2017-11-19 04:00:00,Panther_education_Misty,17.44
2017-11-19 05:00:00,Panther_education_Misty,18.08
2017-11-19 06:00:00,Panther_education_Misty,20.8
2017-11-19 07:00:00,Panther_education_Misty,26.81
2017-11-19 08:00:00,Panther_education_Misty,28.65
2017-11-19 09:00:00,Panther_education_Misty,29.77
2017-11-19 10:00:00,Panther_education_Misty,33.37
2017-11-19 11:00:00,Panther_education_Misty,36.17
2017-11-19 12:00:00,Panther_education_Misty,37.53
2017-11-19 13:00:00,Panther_education_Misty,36.49
2017-11-19 14:00:00,Panther_education_Misty,36.41
2017-11-19 15:00:00,Panther_education_Misty,36.89
2017-11-19 16:00:00,Panther_education_Misty,37.61
2017-11-19 17:00:00,Panther_education_Misty,40.41
2017-11-19 18:00:00,Panther_education_Misty,38.25
2017-11-19 19:00:00,Panther_education_Misty,26.73
2017-11-19 20:00:00,Panther_education_Misty,28.65
2017-11-19 21:00:00,Panther_education_Misty,22.96
2017-11-19 22:00:00,Panther_education_Misty,18.48
2017-11-19 23:00:00,Panther_education_Misty,18.0
2017-11-20 00:00:00,Panther_education_Misty,18.08
2017-11-20 01:00:00,Panther_education_Misty,18.08
2017-11-20 02:00:00,Panther_education_Misty,17.6
2017-11-20 03:00:00,Panther_education_Misty,15.68
2017-11-20 04:00:00,Panther_education_Misty,16.0
2017-11-20 05:00:00,Panther_education_Misty,16.4
2017-11-20 06:00:00,Panther_education_Misty,16.64
2017-11-20 07:00:00,Panther_education_Misty,16.4
2017-11-20 08:00:00,Panther_education_Misty,17.44
2017-11-20 09:00:00,Panther_education_Misty,23.76
2017-11-20 10:00:00,Panther_education_Misty,24.96
2017-11-20 11:00:00,Panther_education_Misty,28.65
2017-11-20 12:00:00,Panther_education_Misty,24.96
2017-11-20 13:00:00,Panther_education_Misty,24.96
2017-11-20 14:00:00,Panther_education_Misty,28.73
2017-11-20 15:00:00,Panther_education_Misty,32.73
2017-11-20 16:00:00,Panther_education_Misty,24.72
2017-11-20 17:00:00,Panther_education_Misty,26.33
2017-11-20 18:00:00,Panther_education_Misty,25.92
2017-11-20 19:00:00,Panther_education_Misty,26.17
2017-11-20 20:00:00,Panther_education_Misty,5.12
2017-11-21 05:00:00,Panther_education_Misty,22.24
2017-11-21 06:00:00,Panther_education_Misty,17.52
2017-11-21 07:00:00,Panther_education_Misty,18.08
2017-11-21 08:00:00,Panther_education_Misty,27.37
2017-11-21 09:00:00,Panther_education_Misty,26.73
2017-11-21 10:00:00,Panther_education_Misty,29.13
2017-11-21 11:00:00,Panther_education_Misty,35.05
2017-11-21 12:00:00,Panther_education_Misty,36.17
2017-11-21 13:00:00,Panther_education_Misty,36.33
2017-11-21 14:00:00,Panther_education_Misty,52.89
2017-11-21 15:00:00,Panther_education_Misty,31.61
2017-11-21 16:00:00,Panther_education_Misty,26.81
2017-11-21 17:00:00,Panther_education_Misty,27.77
2017-11-21 18:00:00,Panther_education_Misty,28.01
2017-11-21 19:00:00,Panther_education_Misty,28.25
2017-11-21 20:00:00,Panther_education_Misty,28.09
2017-11-21 21:00:00,Panther_education_Misty,28.01
2017-11-21 22:00:00,Panther_education_Misty,28.09
2017-11-21 23:00:00,Panther_education_Misty,27.61
2017-11-22 00:00:00,Panther_education_Misty,27.13
2017-11-22 01:00:00,Panther_education_Misty,27.77
2017-11-22 02:00:00,Panther_education_Misty,28.41
2017-11-22 03:00:00,Panther_education_Misty,27.93
2017-11-22 04:00:00,Panther_education_Misty,28.09
2017-11-22 05:00:00,Panther_education_Misty,27.85
2017-11-22 06:00:00,Panther_education_Misty,27.69
2017-11-22 07:00:00,Panther_education_Misty,27.93
2017-11-22 08:00:00,Panther_education_Misty,28.09
2017-11-22 09:00:00,Panther_education_Misty,29.53
2017-11-22 10:00:00,Panther_education_Misty,32.81
2017-11-22 11:00:00,Panther_education_Misty,46.81
2017-11-22 12:00:00,Panther_education_Misty,39.37
2017-11-22 13:00:00,Panther_education_Misty,34.41
2017-11-22 14:00:00,Panther_education_Misty,35.53
2017-11-22 15:00:00,Panther_education_Misty,34.97
2017-11-22 16:00:00,Panther_education_Misty,28.09
2017-11-22 17:00:00,Panther_education_Misty,28.65
2017-11-22 18:00:00,Panther_education_Misty,28.65
2017-11-22 19:00:00,Panther_education_Misty,28.81
2017-11-22 20:00:00,Panther_education_Misty,28.73
2017-11-22 21:00:00,Panther_education_Misty,28.49
2017-11-22 22:00:00,Panther_education_Misty,28.65
2017-11-22 23:00:00,Panther_education_Misty,28.81
2017-11-23 00:00:00,Panther_education_Misty,29.29
2017-11-23 01:00:00,Panther_education_Misty,29.05
2017-11-23 02:00:00,Panther_education_Misty,29.45
2017-11-23 03:00:00,Panther_education_Misty,29.69
2017-11-23 04:00:00,Panther_education_Misty,29.45
2017-11-23 05:00:00,Panther_education_Misty,30.97
2017-11-23 06:00:00,Panther_education_Misty,31.29
2017-11-23 07:00:00,Panther_education_Misty,31.05
2017-11-23 08:00:00,Panther_education_Misty,35.85
2017-11-23 09:00:00,Panther_education_Misty,36.25
2017-11-23 10:00:00,Panther_education_Misty,37.69
2017-11-23 11:00:00,Panther_education_Misty,43.45
2017-11-23 12:00:00,Panther_education_Misty,40.17
2017-11-23 13:00:00,Panther_education_Misty,35.05
2017-11-23 14:00:00,Panther_education_Misty,35.77
2017-11-23 15:00:00,Panther_education_Misty,38.81
2017-11-23 16:00:00,Panther_education_Misty,35.53
2017-11-23 17:00:00,Panther_education_Misty,38.49
2017-11-23 18:00:00,Panther_education_Misty,30.01
2017-11-23 19:00:00,Panther_education_Misty,28.41
2017-11-23 20:00:00,Panther_education_Misty,28.33
2017-11-23 21:00:00,Panther_education_Misty,29.29
2017-11-23 22:00:00,Panther_education_Misty,29.85
2017-11-23 23:00:00,Panther_education_Misty,29.13
2017-11-24 00:00:00,Panther_education_Misty,28.25
2017-11-24 01:00:00,Panther_education_Misty,28.97
2017-11-24 02:00:00,Panther_education_Misty,28.81
2017-11-24 03:00:00,Panther_education_Misty,29.05
2017-11-24 04:00:00,Panther_education_Misty,28.01
2017-11-24 05:00:00,Panther_education_Misty,27.05
2017-11-24 06:00:00,Panther_education_Misty,26.41
2017-11-24 07:00:00,Panther_education_Misty,26.41
2017-11-24 08:00:00,Panther_education_Misty,26.0
2017-11-24 09:00:00,Panther_education_Misty,25.76
2017-11-24 10:00:00,Panther_education_Misty,25.52
2017-11-24 11:00:00,Panther_education_Misty,24.48
2017-11-24 12:00:00,Panther_education_Misty,26.73
2017-11-24 13:00:00,Panther_education_Misty,25.6
2017-11-24 14:00:00,Panther_education_Misty,25.36
2017-11-24 15:00:00,Panther_education_Misty,26.65
2017-11-24 16:00:00,Panther_education_Misty,26.97
2017-11-24 17:00:00,Panther_education_Misty,26.73
2017-11-24 18:00:00,Panther_education_Misty,26.73
2017-11-24 19:00:00,Panther_education_Misty,26.49
2017-11-24 20:00:00,Panther_education_Misty,25.04
2017-11-24 21:00:00,Panther_education_Misty,26.17
2017-11-24 22:00:00,Panther_education_Misty,23.52
2017-11-24 23:00:00,Panther_education_Misty,16.96
2017-11-25 00:00:00,Panther_education_Misty,16.0
2017-11-25 01:00:00,Panther_education_Misty,15.68
2017-11-25 02:00:00,Panther_education_Misty,15.84
2017-11-25 03:00:00,Panther_education_Misty,17.6
2017-11-25 04:00:00,Panther_education_Misty,18.72
2017-11-25 05:00:00,Panther_education_Misty,17.52
2017-11-25 06:00:00,Panther_education_Misty,17.52
2017-11-25 07:00:00,Panther_education_Misty,16.88
2017-11-25 08:00:00,Panther_education_Misty,17.12
2017-11-25 09:00:00,Panther_education_Misty,18.08
2017-11-25 10:00:00,Panther_education_Misty,29.21
2017-11-25 11:00:00,Panther_education_Misty,38.17
2017-11-25 12:00:00,Panther_education_Misty,31.85
2017-11-25 13:00:00,Panther_education_Misty,38.89
2017-11-25 14:00:00,Panther_education_Misty,35.45
2017-11-25 15:00:00,Panther_education_Misty,21.36
2017-11-25 16:00:00,Panther_education_Misty,24.24
2017-11-25 17:00:00,Panther_education_Misty,25.84
2017-11-25 18:00:00,Panther_education_Misty,19.44
2017-11-25 19:00:00,Panther_education_Misty,16.0
2017-11-25 20:00:00,Panther_education_Misty,16.0
2017-11-25 21:00:00,Panther_education_Misty,15.76
2017-11-25 22:00:00,Panther_education_Misty,15.92
2017-11-25 23:00:00,Panther_education_Misty,16.4
2017-11-26 00:00:00,Panther_education_Misty,15.76
2017-11-26 01:00:00,Panther_education_Misty,14.48
2017-11-26 02:00:00,Panther_education_Misty,15.2
2017-11-26 03:00:00,Panther_education_Misty,14.32
2017-11-26 04:00:00,Panther_education_Misty,14.08
2017-11-26 05:00:00,Panther_education_Misty,14.0
2017-11-26 06:00:00,Panther_education_Misty,14.16
2017-11-26 07:00:00,Panther_education_Misty,16.96
2017-11-26 08:00:00,Panther_education_Misty,35.37
2017-11-26 09:00:00,Panther_education_Misty,25.92
2017-11-26 10:00:00,Panther_education_Misty,27.85
2017-11-26 11:00:00,Panther_education_Misty,35.29
2017-11-26 12:00:00,Panther_education_Misty,23.04
2017-11-26 13:00:00,Panther_education_Misty,22.88
2017-11-26 14:00:00,Panther_education_Misty,23.2
2017-11-26 15:00:00,Panther_education_Misty,23.36
2017-11-26 16:00:00,Panther_education_Misty,26.08
2017-11-26 17:00:00,Panther_education_Misty,25.92
2017-11-26 18:00:00,Panther_education_Misty,24.16
2017-11-26 19:00:00,Panther_education_Misty,15.68
2017-11-26 20:00:00,Panther_education_Misty,15.52
2017-11-26 21:00:00,Panther_education_Misty,15.44
2017-11-26 22:00:00,Panther_education_Misty,15.44
2017-11-26 23:00:00,Panther_education_Misty,14.48
2017-11-27 00:00:00,Panther_education_Misty,14.16
2017-11-27 01:00:00,Panther_education_Misty,14.72
2017-11-27 02:00:00,Panther_education_Misty,14.96
2017-11-27 03:00:00,Panther_education_Misty,15.12
2017-11-27 04:00:00,Panther_education_Misty,15.44
2017-11-27 05:00:00,Panther_education_Misty,14.96
2017-11-27 06:00:00,Panther_education_Misty,15.04
2017-11-27 07:00:00,Panther_education_Misty,15.52
2017-11-27 08:00:00,Panther_education_Misty,17.36
2017-11-27 09:00:00,Panther_education_Misty,26.65
2017-11-27 10:00:00,Panther_education_Misty,26.89
2017-11-27 11:00:00,Panther_education_Misty,26.81
2017-11-27 12:00:00,Panther_education_Misty,26.49
2017-11-27 13:00:00,Panther_education_Misty,27.37
2017-11-27 14:00:00,Panther_education_Misty,25.68
2017-11-27 15:00:00,Panther_education_Misty,28.89
2017-11-27 16:00:00,Panther_education_Misty,35.45
2017-11-27 17:00:00,Panther_education_Misty,27.37
2017-11-27 18:00:00,Panther_education_Misty,27.53
2017-11-27 19:00:00,Panther_education_Misty,27.13
2017-11-27 20:00:00,Panther_education_Misty,26.73
2017-11-27 21:00:00,Panther_education_Misty,26.81
2017-11-27 22:00:00,Panther_education_Misty,25.44
2017-11-27 23:00:00,Panther_education_Misty,25.44
2017-11-28 00:00:00,Panther_education_Misty,25.76
2017-11-28 01:00:00,Panther_education_Misty,25.84
2017-11-28 02:00:00,Panther_education_Misty,26.41
2017-11-28 03:00:00,Panther_education_Misty,26.57
2017-11-28 04:00:00,Panther_education_Misty,26.57
2017-11-28 05:00:00,Panther_education_Misty,26.49
2017-11-28 06:00:00,Panther_education_Misty,26.17
2017-11-28 07:00:00,Panther_education_Misty,26.33
2017-11-28 08:00:00,Panther_education_Misty,28.65
2017-11-28 09:00:00,Panther_education_Misty,25.76
2017-11-28 10:00:00,Panther_education_Misty,24.4
2017-11-28 11:00:00,Panther_education_Misty,36.33
2017-11-28 12:00:00,Panther_education_Misty,35.61
2017-11-28 13:00:00,Panther_education_Misty,36.33
2017-11-28 14:00:00,Panther_education_Misty,36.01
2017-11-28 15:00:00,Panther_education_Misty,35.85
2017-11-28 16:00:00,Panther_education_Misty,37.61
2017-11-28 17:00:00,Panther_education_Misty,38.41
2017-11-28 18:00:00,Panther_education_Misty,38.57
2017-11-28 19:00:00,Panther_education_Misty,38.33
2017-11-28 20:00:00,Panther_education_Misty,38.33
2017-11-28 21:00:00,Panther_education_Misty,32.73
2017-11-28 22:00:00,Panther_education_Misty,27.85
2017-11-28 23:00:00,Panther_education_Misty,27.77
2017-11-29 00:00:00,Panther_education_Misty,27.37
2017-11-29 01:00:00,Panther_education_Misty,26.97
2017-11-29 02:00:00,Panther_education_Misty,27.37
2017-11-29 03:00:00,Panther_education_Misty,27.85
2017-11-29 04:00:00,Panther_education_Misty,29.13
2017-11-29 05:00:00,Panther_education_Misty,28.09
2017-11-29 06:00:00,Panther_education_Misty,27.21
2017-11-29 07:00:00,Panther_education_Misty,27.29
2017-11-29 08:00:00,Panther_education_Misty,29.61
2017-11-29 09:00:00,Panther_education_Misty,35.05
2017-11-29 10:00:00,Panther_education_Misty,36.17
2017-11-29 11:00:00,Panther_education_Misty,35.61
2017-11-29 12:00:00,Panther_education_Misty,34.97
2017-11-29 13:00:00,Panther_education_Misty,34.89
2017-11-29 14:00:00,Panther_education_Misty,34.65
2017-11-29 15:00:00,Panther_education_Misty,34.97
2017-11-29 16:00:00,Panther_education_Misty,34.65
2017-11-29 17:00:00,Panther_education_Misty,37.69
2017-11-29 18:00:00,Panther_education_Misty,30.57
2017-11-29 19:00:00,Panther_education_Misty,27.37
2017-11-29 20:00:00,Panther_education_Misty,28.41
2017-11-29 21:00:00,Panther_education_Misty,28.17
2017-11-29 22:00:00,Panther_education_Misty,27.69
2017-11-29 23:00:00,Panther_education_Misty,27.77
2017-11-30 00:00:00,Panther_education_Misty,28.01
2017-11-30 01:00:00,Panther_education_Misty,27.93
2017-11-30 02:00:00,Panther_education_Misty,28.17
2017-11-30 03:00:00,Panther_education_Misty,28.97
2017-11-30 04:00:00,Panther_education_Misty,28.49
2017-11-30 05:00:00,Panther_education_Misty,28.49
2017-11-30 06:00:00,Panther_education_Misty,27.05
2017-11-30 07:00:00,Panther_education_Misty,26.33
2017-11-30 08:00:00,Panther_education_Misty,27.77
2017-11-30 09:00:00,Panther_education_Misty,31.69
2017-11-30 10:00:00,Panther_education_Misty,31.77
2017-11-30 11:00:00,Panther_education_Misty,31.61
2017-11-30 12:00:00,Panther_education_Misty,30.17
2017-11-30 13:00:00,Panther_education_Misty,34.01
2017-11-30 14:00:00,Panther_education_Misty,35.21
2017-11-30 15:00:00,Panther_education_Misty,32.01
2017-11-30 16:00:00,Panther_education_Misty,25.52
2017-11-30 17:00:00,Panther_education_Misty,28.09
2017-11-30 18:00:00,Panther_education_Misty,26.65
2017-11-30 19:00:00,Panther_education_Misty,26.49
2017-11-30 20:00:00,Panther_education_Misty,26.49
2017-11-30 21:00:00,Panther_education_Misty,26.0
2017-11-30 22:00:00,Panther_education_Misty,26.17
2017-11-30 23:00:00,Panther_education_Misty,26.49
2017-12-01 00:00:00,Panther_education_Misty,26.89
2017-12-01 01:00:00,Panther_education_Misty,26.65
2017-12-01 02:00:00,Panther_education_Misty,24.48
2017-12-01 03:00:00,Panther_education_Misty,26.81
2017-12-01 04:00:00,Panther_education_Misty,26.25
2017-12-01 05:00:00,Panther_education_Misty,26.49
2017-12-01 06:00:00,Panther_education_Misty,25.68
2017-12-01 07:00:00,Panther_education_Misty,22.56
2017-12-01 08:00:00,Panther_education_Misty,26.81
2017-12-01 09:00:00,Panther_education_Misty,37.93
2017-12-01 10:00:00,Panther_education_Misty,29.53
2017-12-01 11:00:00,Panther_education_Misty,30.49
2017-12-01 12:00:00,Panther_education_Misty,27.93
2017-12-01 13:00:00,Panther_education_Misty,26.57
2017-12-01 14:00:00,Panther_education_Misty,25.52
2017-12-01 15:00:00,Panther_education_Misty,25.44
2017-12-01 16:00:00,Panther_education_Misty,26.25
2017-12-01 17:00:00,Panther_education_Misty,27.45
2017-12-01 18:00:00,Panther_education_Misty,26.33
2017-12-01 19:00:00,Panther_education_Misty,27.29
2017-12-01 20:00:00,Panther_education_Misty,26.41
2017-12-01 21:00:00,Panther_education_Misty,25.76
2017-12-01 22:00:00,Panther_education_Misty,25.6
2017-12-01 23:00:00,Panther_education_Misty,25.76
2017-12-02 00:00:00,Panther_education_Misty,25.76
2017-12-02 01:00:00,Panther_education_Misty,25.92
2017-12-02 02:00:00,Panther_education_Misty,26.17
2017-12-02 03:00:00,Panther_education_Misty,25.76
2017-12-02 04:00:00,Panther_education_Misty,26.41
2017-12-02 05:00:00,Panther_education_Misty,26.57
2017-12-02 06:00:00,Panther_education_Misty,26.33
2017-12-02 07:00:00,Panther_education_Misty,25.92
2017-12-02 08:00:00,Panther_education_Misty,37.93
2017-12-02 09:00:00,Panther_education_Misty,42.41
2017-12-02 10:00:00,Panther_education_Misty,33.21
2017-12-02 11:00:00,Panther_education_Misty,51.13
2017-12-02 12:00:00,Panther_education_Misty,27.21
2017-12-02 13:00:00,Panther_education_Misty,25.2
2017-12-02 14:00:00,Panther_education_Misty,25.76
2017-12-02 15:00:00,Panther_education_Misty,27.77
2017-12-02 16:00:00,Panther_education_Misty,30.73
2017-12-02 17:00:00,Panther_education_Misty,30.33
2017-12-02 18:00:00,Panther_education_Misty,27.61
2017-12-02 19:00:00,Panther_education_Misty,26.81
2017-12-02 20:00:00,Panther_education_Misty,25.92
2017-12-02 21:00:00,Panther_education_Misty,26.25
2017-12-02 22:00:00,Panther_education_Misty,25.68
2017-12-02 23:00:00,Panther_education_Misty,25.92
2017-12-03 00:00:00,Panther_education_Misty,26.0
2017-12-03 01:00:00,Panther_education_Misty,25.6
2017-12-03 02:00:00,Panther_education_Misty,25.92
2017-12-03 03:00:00,Panther_education_Misty,25.76
2017-12-03 04:00:00,Panther_education_Misty,26.08
2017-12-03 05:00:00,Panther_education_Misty,25.92
2017-12-03 06:00:00,Panther_education_Misty,26.08
2017-12-03 07:00:00,Panther_education_Misty,23.6
2017-12-03 08:00:00,Panther_education_Misty,26.08
2017-12-03 09:00:00,Panther_education_Misty,26.73
2017-12-03 10:00:00,Panther_education_Misty,33.85
2017-12-03 11:00:00,Panther_education_Misty,27.37
2017-12-03 12:00:00,Panther_education_Misty,23.92
2017-12-03 13:00:00,Panther_education_Misty,25.12
2017-12-03 14:00:00,Panther_education_Misty,24.48
2017-12-03 15:00:00,Panther_education_Misty,24.08
2017-12-03 16:00:00,Panther_education_Misty,27.13
2017-12-03 17:00:00,Panther_education_Misty,28.65
2017-12-03 18:00:00,Panther_education_Misty,27.77
2017-12-03 19:00:00,Panther_education_Misty,27.13
2017-12-03 20:00:00,Panther_education_Misty,27.13
2017-12-03 21:00:00,Panther_education_Misty,27.13
2017-12-03 22:00:00,Panther_education_Misty,26.73
2017-12-03 23:00:00,Panther_education_Misty,26.89
2017-12-04 00:00:00,Panther_education_Misty,26.49
2017-12-04 01:00:00,Panther_education_Misty,26.49
2017-12-04 02:00:00,Panther_education_Misty,26.41
2017-12-04 03:00:00,Panther_education_Misty,26.65
2017-12-04 04:00:00,Panther_education_Misty,26.08
2017-12-04 05:00:00,Panther_education_Misty,26.0
2017-12-04 06:00:00,Panther_education_Misty,26.17
2017-12-04 07:00:00,Panther_education_Misty,26.33
2017-12-04 08:00:00,Panther_education_Misty,25.6
2017-12-04 09:00:00,Panther_education_Misty,27.93
2017-12-04 10:00:00,Panther_education_Misty,30.57
2017-12-04 11:00:00,Panther_education_Misty,29.93
2017-12-04 12:00:00,Panther_education_Misty,28.73
2017-12-04 13:00:00,Panther_education_Misty,26.81
2017-12-04 14:00:00,Panther_education_Misty,26.49
2017-12-04 15:00:00,Panther_education_Misty,27.61
2017-12-04 16:00:00,Panther_education_Misty,27.53
2017-12-04 17:00:00,Panther_education_Misty,25.6
2017-12-04 18:00:00,Panther_education_Misty,27.29
2017-12-04 19:00:00,Panther_education_Misty,26.97
2017-12-04 20:00:00,Panther_education_Misty,26.65
2017-12-04 21:00:00,Panther_education_Misty,26.25
2017-12-04 22:00:00,Panther_education_Misty,26.0
2017-12-04 23:00:00,Panther_education_Misty,26.41
2017-12-05 00:00:00,Panther_education_Misty,25.84
2017-12-05 01:00:00,Panther_education_Misty,26.33
2017-12-05 02:00:00,Panther_education_Misty,26.57
2017-12-05 03:00:00,Panther_education_Misty,26.41
2017-12-05 04:00:00,Panther_education_Misty,26.41
2017-12-05 05:00:00,Panther_education_Misty,26.17
